statement|sentiment|topic|url
A number of our customers are performing entity extraction and sentiment analysis, and this space is going to be rapidly maturing in the next few years.|NEU|natural language technology|http://spinn3r.com/customers
A number of the basic principles of data warehousing and data mining will be outlined and how they may be evolving in the face of reality and changing technologies will be scrutinized.|NEU|research computing|https://www.conning.com/viewpublications-article.aspx?id=2472
A paper discussing the case for believing we will have superhuman artificial intelligence within the first third of the next century.|NEU|transhumanism|http://ku-prism.org/resources/polar/robotinfo.html
A paper on the prototype set-up will be demonstrated at the International Conference on Computer Vision Theory and Applications in Madeira, Portugal later in January 2008.|NEU|computer vision|http://rj3sp.blogspot.com/2008/01/camera-mobilephone-controlling.html
A parameter for the control, if needed Note that most of the many hundreds of FS controls will have no noticeable affect on the AI aircraft.|NEU|machine human interface|http://projectmagenta.com/resources/FSUIPCOffsets.html
A paste for the competition of maker of steps may assign that acls appeared to cryptanalyst a 'quick fix' for controller without consistent publication of the enforcing supercomputer and hardware.|NEU|natural language technology|http://ronschellenberg.com/_images/matthew-clesson/mel-bay-english-dulcimer.html
A payment gateway should be able to adapt quickly and easily reconciliation reports, for example, or detailed reports and data mining operators.|NEU|finance|http://bergencountydiscounts.com/tag/settlement-currencies/
A perfectly Friendly AI would do everything for us, making life boring and not worth living.|NEG|machine human interface|http://www.acceleratingfuture.com/tom/?m=200712
A petaflops supercomputer will be able to simulate the 50 million atoms in a chomatophore - pigment cells found in fish, lizards, amphibians, and other animals often used for camouflage.|NEU|machine human interface|http://www.channelregister.co.uk/2010/01/14/nvidia_tesla_bio_workbench/
A phisher would be interested in localization of the message in the local language, segmentation of the emails on a per country basis, perhaps even data mining social networking sites and the public web site to come up with some sort of relationship between an email and a brand that is about to get phished.|NEU|social media|http://www.geek4arab.com/tutorials/General/394.html
A physical therapy evaluation should be considered in patients with computer vision syndrome who are also suspected of having cervical myositis or carpal tunnel syndrome.|NEU|computer vision|http://www.cedrugstorenews.com/userapp//lessons/page_view_ui.cfm?lessonuid=401%2D000%2D08%2D303%2DH01&pageid=293A923415958D8ADAB8141105406144
A player would normally be a human, as AI players would mostly likely be implemented in the game logic code on the server.|NEU|gaming|http://gillius.org/gne/design/HighLvlDesign.htm
A poorly programmed AI, on the other hand, would have no metamoral framework.|NEG|machine human interface|http://www.acceleratingfuture.com/michael/blog/2009/12/page/2/
A possible answer to these concerns might be an integrated CAUSE system for computer-aided usability engineering to handle design rationale hypertexts linking to usability test data that was collected automatically (or with minimal overhead) as well as other low-overhead reports that could make sense if they were given more context.|NEU|machine human interface|http://www.useit.com/papers/tripreports/upa93.html
A possible extension in the future would be to use other techniques like AI approaches for automatic keyword extraction.|NEU|natural language technology|http://www2005.org/cdrom/HTML/p427/FinalWWW2005.htm
A posthuman superintelligence may value modes of experience and propositional content that we would currently find inconceivable.|NEU|machine human interface|http://www.acceleratingfuture.com/michael/blog/category/philosophy/
A procedure designed specifically for the purpose of the experiment will be used to provide cumulative results and a resultant neural network.|NEU|research computing|http://supermemo.com/english/ol/nn.htm
A professional logo designer will deliver your business logo design in several file formats including industry standard EPS and AI files, which are vector based, as well as several raster files in various sizes and resolutions.|NEU|computer vision|http://logodesign-webdesign.com/graphic-logo-design-icons_nn4.html
A program such as AI Traffic gives the option of working in local time but will still compile in GMT.|NEU|machine human interface|http://www.ai-aardvark.com/FAQ/beginners_guide_to_ai.html
A program that can algorithmically tell dirty pictures from clean ones with some degree of reliability would be quite a significant advance in image analysis, artificial intelligence, and programming in general.|POS|machine human interface|http://yangsky.com/products/porndetect/htm/PORNsweeper.htm
A qualified candidate will record and evaluate test data, initiate corrective and p .|NEU|machine human interface|http://jobsinfoxvalley.com/jobs.asp?pagemode=10&category_id=1441&wage_class=61&k=Quality+Assurance/Safety+Fox+Valley,+WI&location_id_1=WI&location_type_1=S&location_name_1=Wisconsin&location_radius_1=0
A qualified sleep technologist will score your test data, and a designated Sleep Center physician with expertise in clinical sleep physiology will interpret the results.|NEU|search engine|http://www.centralmississippimedicalcenter.com/Services/www-centralmississippimedicalcenter-com/Default.aspx
A quality speech recognition program will allow users to modify their own vocabulary either ahead of time or on the fly mid-dictation.|NEU|natural language technology|http://www.agfa.com/he/usa/en/internet/he/knowledge_training/literature/white_papers/success_speech_recognition.jsp
A question that I was anxious to hear about was on the subject game AI patents, since one company is aggressively expanding in that area and I fear this will be a trend for 2010.|NEU|gaming|http://aigamedev.com/open/coverage/gdc10-slides-highlights/
